year,capex_el,opex_el,lifecycle_infrastructure_el,environmental_restoration_el,non_fatal_el,fatal_el,safety_el,total_cost_el,capex_br,opex_br,lifecycle_infrastructure_br,environmental_restoration_br,non_fatal_br,fatal_br,safety_br,total_cost_br
10,108411.59069865351,26796.993184412688,137997.6364570448,0,31212.23387775503,30411.920188581822,61624.15406633685,199621.79052338164,133542.87335375417,29294.553196285953,162656.90103930607,178890.1308256959,91570.37705346949,89222.4186674831,180792.7957209526,522339.82758595457
11,137043.40724551512,26796.993184412688,167221.17391907424,0,31212.23387775503,30411.920188581822,61624.15406633685,228845.32798541107,201834.75472191663,28216.964546993862,231932.2100603923,179470.04535001557,91761.82724555474,89408.9598802841,181170.78712583883,592573.0425362467
12,212869.44453601324,27332.933048100942,243650.76654304352,0,31212.23387775503,30411.920188581822,61624.15406633685,305274.92060938035,62399.53651020987,28781.30383793374,92303.7293396848,179518.39695691725,92033.32314280364,89673.4943442702,181706.81748707383,453528.9437836759
13,183574.0957919072,27332.933048100942,214971.0442390781,0,31212.23387775503,30411.920188581822,61624.15406633685,276595.19830541493,27459.280978276885,28533.343094943684,57872.236337964736,179518.39695691725,92230.48903947408,89865.60470512859,182096.09374460267,419486.72703948466
14,274000.2223773013,27879.591709062963,306025.1097934156,0,31212.23387775503,30411.920188581822,61624.15406633685,367649.26385975245,66119.20651168111,29104.009956842558,97140.42097856272,179518.39695691725,92246.92816546667,89881.62231507008,182128.55048053674,458787.3684160167
15,192897.49444642678,27879.591709062963,225562.87961086337,0,31212.23387775503,30411.920188581822,61624.15406633685,287187.0336772002,34930.26752019227,27594.42274133317,66571.90627641151,179518.39695691725,92246.92816546667,89881.62231507008,182128.55048053674,428218.8537138655
16,237274.8687075669,28437.18354324422,270593.5615752922,0,31212.23387775503,30411.920188581822,61624.15406633685,332217.71564162907,54431.223657902774,28146.31119615983,86705.6951892464,179518.39695691725,92246.92816546667,89881.62231507008,182128.55048053674,448352.6426267004
17,301827.61846600147,28437.18354324422,335812.6851910813,0,31212.23387775503,30411.920188581822,61624.15406633685,397436.8392574182,73076.84184597935,28126.93789808545,105996.80280794985,179518.39695691725,92246.92816546667,89881.62231507008,182128.55048053674,467643.75024540385
18,235387.42278965368,29005.927214109106,270052.1908492351,0,31212.23387775503,30411.920188581822,61624.15406633685,331676.344915572,60995.83621667921,28689.476656047158,94574.19639788911,179518.39695691725,92246.92816546667,89881.62231507008,182128.55048053674,456221.14383534313
19,356294.2667832425,29005.927214109102,391652.3302040156,0,31212.23387775503,30411.920188581822,61624.15406633685,453276.48427035246,94791.82186105891,28543.164397599896,129041.749245893,179518.39695691725,92246.92816546667,89881.62231507008,182128.55048053674,490688.696683347
20,291030.3034831888,29586.045758391287,327095.5281723773,0,31212.23387775503,30411.920188581822,61624.15406633685,388719.6822387142,87571.02032689226,29114.027685551893,122505.94625942306,179518.39695691725,92246.92816546667,89881.62231507008,182128.55048053674,484152.89369687706
21,233911.60079615936,29586.045758391287,270698.1299791317,0,31212.23387775503,30411.920188581822,61624.15406633685,332322.2840454685,79419.65356427405,29507.30915536831,115053.27801545545,179518.39695691725,92246.92816546667,89881.62231507008,182128.55048053674,476700.2254529095
22,279593.0784184342,30177.766673559112,317115.33818506595,0,31212.23387775503,30411.920188581822,61624.15406633685,378739.4922514028,89908.22159759578,30097.45533847568,126254.5185378008,179518.39695691725,92246.92816546667,89881.62231507008,182128.55048053674,487901.46597525483
23,305664.5511735525,30177.766673559112,343937.2561355169,0,31212.23387775503,30411.920188581822,61624.15406633685,405561.4102018538,115908.9146596026,29317.836107328363,152982.13753861174,179518.39695691725,92246.92816546667,89881.62231507008,182128.55048053674,514629.08497606573
24,332206.5770719772,30781.322007030292,371244.73613318085,0,31212.23387775503,30411.920188581822,61624.15406633685,432868.8901995177,132913.7202391556,29904.19282947493,170728.4075757449,179518.39695691725,92246.92816546667,89881.62231507008,182128.55048053674,532375.3550131989
25,388763.7692404899,30781.322007030292,428582.69148291764,0,31212.23387775503,30411.920188581822,61624.15406633685,490206.8455492545,173082.9575739607,29816.62290165475,211653.93865728183,179518.39695691725,92246.92816546667,89881.62231507008,182128.55048053674,573300.8860947358
26,264188.36551379255,31396.9484471709,304803.66620106885,0,31212.23387775503,30411.920188581822,61624.15406633685,366427.8202674057,115164.04071941038,30412.955359687847,154506.4414243979,179518.39695691725,92246.92816546667,89881.62231507008,182128.55048053674,516153.3888618519
27,271361.98611989646,31396.9484471709,312789.59282091825,0,31212.23387775503,30411.920188581822,61624.15406633685,374413.7468872551,127844.25137916872,30412.955359687847,167973.50009825602,179518.39695691725,92246.92816546667,89881.62231507008,182128.55048053674,529620.44753571
28,236922.63486055884,32024.887416114318,279178.7936956011,0,31212.23387775503,30411.920188581822,61624.15406633685,340802.9477619379,120386.45307589673,31021.214466881607,161318.28676936575,179518.39695691725,92246.92816546667,89881.62231507008,182128.55048053674,522965.23420681973
29,280711.89706126985,32024.887416114318,323813.1790730129,0,31212.23387775503,30411.920188581822,61624.15406633685,385437.33313934976,145957.8438028611,31021.214466881604,187708.3141701995,179518.39695691725,92246.92816546667,89881.62231507008,182128.55048053674,549355.2616076535
30,276783.32792940404,32665.3851644366,320746.635581382,0,31212.23387775503,30411.920188581822,61624.15406633685,382370.7896477189,141324.35065238446,31641.638756219236,183909.83042706962,179518.39695691725,92246.92816546667,89881.62231507008,182128.55048053674,545556.7778645236
31,226329.99564836198,32665.3851644366,271172.5694533795,0,31212.23387775503,30411.920188581822,61624.15406633685,332796.72351971635,116189.53641449622,31641.638756219236,159626.7257846751,179518.39695691725,92246.92816546667,89881.62231507008,182128.55048053674,521273.6732221291
32,140813.84245268418,33318.69286772533,186553.26773380203,0,31212.23387775503,30411.920188581822,61624.15406633685,248177.4218001389,75526.7694223394,32274.47153134362,119832.70257992187,179518.39695691725,92246.92816546667,89881.62231507008,182128.55048053674,481479.6500173759
33,249242.33182857028,33318.69286772533,295896.5456153105,0,31212.23387775503,30411.920188581822,61624.15406633685,357520.69968164735,134590.85918742797,32274.471531343625,179782.91100816207,179518.39695691725,92246.92816546667,89881.62231507008,182128.55048053674,541429.8584456161
34,175397.64549535819,33985.066725079836,222984.9435578332,0,31212.23387775503,30411.920188581822,61624.15406633685,284609.09762417007,94714.72856749342,32919.9609619705,140810.62142464222,179518.39695691725,92246.92816546667,89881.62231507008,182128.55048053674,502457.56886209623
35,139250.19682791844,33985.066725079836,187789.24085164297,0,31212.23387775503,30411.920188581822,61624.15406633685,249413.39491797984,75195.10628707596,32919.9609619705,122212.91700136774,179518.39695691725,92246.92816546667,89881.62231507008,182128.55048053674,483859.86443882174
36,113347.17637126643,34664.76805958144,162857.00127546545,0,31212.23387775503,30411.920188581822,61624.15406633685,224481.1553418023,61207.47524048387,33578.36018120991,109165.64216906147,179518.39695691725,92246.92816546667,89881.62231507008,182128.55048053674,470812.5896065155
37,72427.74087321719,34664.76805958144,122927.76227550021,0,31212.23387775503,30411.920188581822,61624.15406633685,184551.91634183706,39110.980071537284,33578.36018120991,88028.31033868644,179518.39695691725,92246.92816546667,89881.62231507008,182128.55048053674,449675.25777614047
38,43107.86243939427,35358.06342077306,94617.88426972293,0,31212.23387775503,30411.920188581822,61624.15406633685,156242.03833605978,23278.24571727291,34249.9273848341,73173.92258976503,179518.39695691725,92246.92816546667,89881.62231507008,182128.55048053674,434820.87002721906
39,45997.63374838137,35358.06342077306,98537.85601531662,0,31212.23387775503,30411.920188581822,61624.15406633685,160162.01008165345,24838.722224125944,34249.92738483411,75732.31263406792,179518.39695691725,92246.92816546667,89881.62231507008,182128.55048053674,437379.2600715219
